"PatientID","Factor1","Factor2","Factor3","Factor4","Factor5","Factor6","Factor7","Factor8","Factor9","Factor10","Factor11","Factor12","Factor13","Factor14","Factor15"
"TCGA-A7-A0DB",5.02646207809448,2.31932473182678,0.354617804288864,2.39773011207581,1.15401363372803,-1.15615320205688,-1.31643748283386,1.30182290077209,-6.3149995803833,0.329077929258347,-1.6513956785202,0.673432767391205,-0.314052224159241,-1.19886302947998,2.19103503227234
"TCGA-A7-A0DC",-3.13791489601135,0.718972444534302,0.591127514839172,3.88541054725647,-1.32757389545441,0.652153313159943,2.57346963882446,-0.226956740021706,-0.790667474269867,0.864424288272858,-1.77072179317474,1.14416241645813,-0.274747490882874,-2.66873073577881,0.977064192295074
"TCGA-A7-A13D",1.83235120773315,-4.67876577377319,0.195446744561195,0.612670660018921,-3.65631914138794,0.630208373069763,-1.56372940540314,0.912297546863556,-1.20890522003174,-1.30865347385406,0.649609386920929,0.640759885311127,-1.26067113876343,1.14565372467041,1.84780919551849
"TCGA-A7-A13E",2.85443305969238,-5.17297077178955,0.268077582120895,-3.32999229431152,-5.60789918899536,1.10718142986298,0.306918203830719,-1.5681666135788,-1.04312252998352,-0.650128483772278,0.310626149177551,-0.768190443515778,-0.0936427488923073,-0.74433821439743,1.94148814678192
"TCGA-A7-A13F",-1.1082820892334,-0.518704235553741,0.550942778587341,4.23938369750977,-0.806614696979523,0.417181611061096,-0.637275755405426,-0.694751918315887,-1.21257138252258,0.149819180369377,-1.83632230758667,1.76019084453583,0.462778508663177,-1.6424103975296,0.0882023796439171
"TCGA-A7-A26E",-1.02172923088074,2.57291507720947,0.801476001739502,-0.560196995735168,-0.640195965766907,2.67031073570251,-0.645288169384003,-0.00236714328639209,0.659171164035797,1.29819416999817,0.764167129993439,0.657306492328644,0.0519329272210598,0.895835101604462,-0.83040326833725
"TCGA-A7-A26F",2.12979173660278,-2.53288531303406,0.753553688526154,-1.21142542362213,0.373721420764923,3.75954008102417,-2.42724514007568,0.454004764556885,-0.380484193563461,1.19431948661804,0.490802437067032,0.663999140262604,0.367990434169769,0.193957552313805,0.404513210058212
"TCGA-A7-A26G",4.0523853302002,-1.72464382648468,-0.446984797716141,0.0818505585193634,0.414807856082916,2.95218753814697,-0.940188944339752,-0.51675933599472,-0.646285235881805,1.72110950946808,-0.43601855635643,0.300604671239853,0.800237894058228,0.19695021212101,-1.24945974349976
"TCGA-A7-A26H",-0.979403734207153,1.53481984138489,-0.0843882635235786,-0.960696935653687,0.358798384666443,2.5027117729187,-1.19169223308563,-0.484482645988464,0.406737148761749,0.341918855905533,0.434086263179779,-0.0286001916974783,0.409381449222565,1.0418473482132,-1.05720269680023
"TCGA-A7-A26I",2.76887369155884,-3.51339626312256,-0.512149035930634,1.69724214076996,-2.98056983947754,2.41809272766113,-1.22513747215271,0.169246956706047,-0.0676938220858574,0.729170501232147,0.694995164871216,1.00607538223267,0.549146592617035,0.317757397890091,-0.663120090961456
"TCGA-A7-A2KD",-0.984700739383698,0.04371602460742,-1.38939714431763,-0.0525197051465511,0.959756076335907,1.83226406574249,-0.247187167406082,0.651203453540802,1.93629920482635,0.0325984805822372,0.293694138526917,-0.82443767786026,0.0752691030502319,0.781429290771484,-1.38927626609802
